MatchId,Patch,RankFk,GameDuration,TeamID,B1Champ,B2Champ,B3Champ,B4Champ,B5Champ,R1Champ,R2Champ,R3Champ,R4Champ,R5Champ,BlueBaronKills,BlueRiftHeraldKills,BlueDragonKills,BlueTowerKills,BlueKills,RedBaronKills,RedRiftHeraldKills,RedDragonKills,RedTowerKills,RedKills,RedWin,BlueWin
NA1_5420443202,15.23,6,1213,78373,39,517,268,67,555,114,234,161,22,50,0,0,1,4,28,0,1,1,1,17,0,1
NA1_5420443967,15.23,5,2103,81989,157,11,238,904,57,67,104,893,22,89,0,0,3,9,51,1,1,2,7,59,1,0
NA1_5420444164,15.23,6,1418,77361,48,54,268,236,267,58,64,142,51,201,0,1,1,7,25,0,0,2,1,15,0,1
NA1_5420445241,15.23,6,1587,102970,887,517,34,523,117,126,36,711,21,800,0,0,2,0,11,1,1,1,6,31,1,0
NA1_5420445464,15.23,8,970,75120,98,62,103,30,555,114,24,142,202,43,0,0,0,0,5,0,1,2,2,15,1,0
NA1_5420445524,15.23,3,1404,145307,420,32,80,119,89,777,59,142,81,350,0,1,3,6,30,0,0,0,1,20,0,1
NA1_5420445753,15.23,7,1283,131667,150,9,90,22,117,517,234,1,360,43,0,1,1,6,20,0,0,2,0,5,0,1
NA1_5420445783,15.23,7,2289,78483,904,9,112,110,80,41,517,142,119,43,1,0,3,10,57,0,1,2,7,58,0,1
NA1_5420446575,15.23,4,1593,75353,6,48,517,22,902,122,266,99,222,143,0,0,0,1,13,0,1,4,10,29,1,0
NA1_5420446920,15.23,7,871,78589,517,120,63,222,111,266,121,3,236,350,0,0,0,0,4,0,0,2,4,23,1,0
NA1_5420447363,15.23,6,2284,127424,904,234,45,901,7,266,64,54,21,432,0,0,3,7,38,1,1,3,4,34,0,1
NA1_5420447572,15.23,7,1536,75769,83,36,112,81,432,58,120,134,110,497,0,1,0,5,11,0,0,4,4,27,1,0
NA1_5420447706,15.23,1,2004,86400,904,517,23,222,117,58,131,518,804,910,0,0,2,5,28,1,1,3,10,46,1,0
NA1_5420448522,15.23,6,1628,86034,266,141,134,15,147,799,517,142,145,40,0,1,3,11,43,0,0,0,1,17,0,1
NA1_5420448692,15.23,8,1387,104959,904,517,13,901,43,150,60,75,145,267,0,0,0,4,21,0,1,2,5,27,1,0
NA1_5420450015,15.23,7,1439,77661,31,266,36,99,235,420,14,901,22,111,0,0,0,2,22,0,1,3,10,37,1,0
NA1_5420450295,15.23,4,2111,91623,86,238,84,51,99,36,234,45,119,26,1,0,1,2,21,1,1,4,13,42,1,0
NA1_5420450296,15.23,5,1691,97756,36,234,887,360,555,122,131,893,498,223,0,0,2,9,35,0,1,2,8,33,0,1
NA1_5420450427,15.23,7,2014,80720,38,22,799,142,58,81,59,53,800,23,0,0,1,4,26,2,1,4,10,43,1,0
NA1_5420450471,15.23,4,2109,80806,904,104,893,21,16,24,11,103,523,12,1,1,4,10,32,0,0,2,5,25,0,1
NA1_5420450873,15.23,4,923,83279,114,245,142,21,99,8,54,910,202,161,0,0,1,0,6,0,0,1,1,17,1,0
NA1_5420450888,15.23,4,1556,77001,904,105,238,360,267,150,31,13,202,111,0,1,1,2,21,0,0,3,5,32,1,0
NA1_5420451166,15.23,7,1320,91949,777,121,39,222,201,68,133,14,523,45,0,1,3,10,40,0,0,0,1,18,0,1
NA1_5420451812,15.23,6,1953,80549,86,799,113,131,235,75,24,69,901,432,0,0,1,6,31,1,1,4,8,34,1,0
NA1_5420451993,15.23,7,1761,127008,887,516,166,51,902,39,107,134,110,54,1,1,3,9,38,0,0,1,5,17,0,1
NA1_5420452103,15.23,8,1482,80944,799,9,157,145,497,23,102,4,202,518,0,1,3,7,34,0,0,0,3,13,0,1
NA1_5420453478,15.23,7,1324,141670,84,76,777,22,12,157,517,238,895,497,0,1,0,3,19,0,0,2,2,29,1,0
NA1_5420453890,15.23,3,1926,78872,223,950,711,202,350,80,904,105,360,99,1,0,3,9,45,0,1,1,4,23,0,1
NA1_5420454375,15.23,9,1502,98132,897,48,3,18,201,133,32,142,21,902,0,1,4,11,32,0,0,0,2,13,0,1
NA1_5420455293,15.23,8,1406,81505,8,35,157,800,497,41,517,126,18,16,0,0,1,0,5,0,1,2,10,25,1,0
NA1_5420455334,15.23,3,1556,77671,10,516,904,115,35,6,33,157,96,201,0,0,1,1,18,0,1,2,10,34,1,0
NA1_5420455999,15.23,7,1512,93931,19,54,103,81,161,36,421,142,222,412,0,1,3,7,35,0,0,0,1,18,0,1
NA1_5420456218,15.23,6,2777,85640,904,64,34,110,99,75,11,101,901,53,2,1,7,11,47,1,0,0,6,45,0,1
NA1_5420456301,15.23,5,1333,128480,11,102,90,145,117,875,121,3,901,412,0,0,1,0,12,0,1,2,6,30,1,0
NA1_5420457563,15.23,8,1286,75101,126,102,34,104,101,266,245,800,804,201,0,0,3,9,40,0,1,0,1,29,0,1
NA1_5420457664,15.23,7,1649,104518,69,121,84,145,37,90,517,4,221,50,1,1,4,10,48,0,0,0,2,25,0,1
NA1_5420457792,15.23,7,1604,126944,904,11,3,51,45,24,64,21,245,350,0,0,2,3,22,0,1,1,11,35,1,0
NA1_5420459123,15.23,8,1869,85737,6,126,711,21,497,79,56,50,360,53,1,1,3,10,39,0,0,2,2,24,0,1
NA1_5420459212,15.23,8,1692,76674,799,77,112,21,111,875,35,45,51,800,1,1,2,10,40,0,0,0,2,12,0,1
NA1_5420459833,15.23,7,1179,133354,36,131,238,15,161,75,54,246,134,147,0,0,1,0,13,0,1,2,5,21,1,0
NA1_5420460209,15.23,1,1197,119904,25,56,105,498,497,17,11,39,222,111,0,0,1,2,13,0,1,1,3,22,1,0
NA1_5420460910,15.23,7,1405,75231,875,56,161,110,89,98,143,777,21,267,0,1,2,9,35,0,0,1,1,19,0,1
NA1_5420460985,15.23,5,1590,110356,266,11,25,236,350,157,91,1,222,143,0,0,1,3,22,0,1,2,11,32,1,0
NA1_5420461081,15.23,7,1725,78461,30,233,34,115,201,223,54,55,81,888,1,1,3,9,33,0,0,1,2,25,0,1
NA1_5420461263,15.23,6,1828,81034,904,106,103,110,99,80,64,55,360,111,0,1,3,8,35,0,0,1,1,22,0,1
NA1_5420461829,15.23,4,2046,110512,86,233,360,236,147,266,11,893,22,412,1,0,2,6,44,1,1,2,6,21,0,1
NA1_5420462079,15.23,7,1415,106144,150,254,13,22,412,266,59,131,67,99,0,0,3,7,30,0,1,0,2,14,0,1
NA1_5420462359,15.23,4,1699,129053,200,245,800,145,142,35,107,238,67,111,0,0,0,1,28,1,1,4,11,42,1,0
NA1_5420462739,15.23,4,2141,148033,10,107,134,236,267,79,35,142,18,902,0,0,3,7,16,1,1,2,8,23,1,0
NA1_5420463201,15.23,6,2009,75128,62,79,142,18,44,80,68,55,804,147,1,0,3,10,44,0,1,2,5,39,0,1
NA1_5420463573,15.23,8,1466,77126,157,59,13,81,201,8,238,61,145,60,0,1,1,1,14,0,0,2,7,32,1,0
NA1_5420464357,15.23,5,911,141014,122,233,8,222,89,67,77,800,17,63,0,0,0,0,1,0,0,1,3,23,1,0
NA1_5420464686,15.23,8,1785,92632,14,20,910,15,26,904,28,238,901,16,0,0,2,7,28,0,1,2,4,20,0,1
NA1_5420464886,15.23,7,1990,115069,6,121,13,901,412,19,36,161,236,350,0,0,1,3,24,1,1,4,10,36,1,0
NA1_5420465010,15.23,5,1802,89921,122,48,55,804,902,54,104,518,51,16,0,0,0,2,17,1,1,4,9,27,1,0
NA1_5420465136,15.23,8,2005,78646,777,76,45,51,412,904,59,131,29,117,1,0,3,10,36,0,1,1,4,29,0,1
NA1_5420466099,15.23,7,1692,78588,164,876,85,15,43,904,266,90,222,63,0,0,0,0,29,1,1,4,10,32,1,0
NA1_5420466435,15.23,6,2010,80314,114,876,63,145,518,13,31,4,21,12,1,0,3,9,49,0,1,2,3,41,0,1
NA1_5420466848,15.23,7,1751,138379,266,517,893,222,53,126,121,101,202,37,1,1,2,11,38,0,0,2,1,20,0,1
NA1_5420467155,15.23,5,1898,87063,516,203,517,145,267,17,91,103,236,80,1,1,4,9,42,0,0,0,7,30,0,1
NA1_5420467237,15.23,8,2091,79889,114,77,777,67,62,904,105,268,360,111,1,1,1,5,48,0,0,4,10,55,1,0
NA1_5420467356,15.23,7,194,75437,24,5,7,18,53,98,141,166,910,25,0,0,0,0,1,0,0,0,0,2,0,1
NA1_5420467849,15.23,5,1632,79120,904,30,25,29,117,86,92,90,22,53,0,1,1,4,36,0,0,2,4,24,0,1
NA1_5420468450,15.23,4,2045,75572,27,59,711,901,143,10,799,99,21,16,0,0,3,4,34,1,1,2,9,51,1,0
NA1_5420468941,15.23,6,1020,78372,875,121,893,222,350,887,266,91,110,267,0,0,1,3,20,0,0,1,0,15,0,1
NA1_5420469159,15.23,8,179,97129,904,245,103,202,16,799,238,517,21,518,0,0,0,0,0,0,0,0,0,0,0,1
NA1_5420469192,15.23,4,1858,83278,114,113,31,145,99,98,517,800,51,902,1,1,4,10,20,0,0,0,3,21,0,1
NA1_5420470953,15.23,5,1205,110376,14,82,142,804,223,516,876,166,18,555,0,1,1,6,23,0,0,1,0,11,0,1
NA1_5420470982,15.23,4,2103,106120,86,17,127,22,25,31,107,84,21,902,0,1,4,7,14,1,0,1,7,35,1,0
NA1_5420471112,15.23,7,1729,75492,126,76,142,21,12,799,104,4,50,98,0,1,0,2,15,1,0,4,10,33,1,0
NA1_5420471575,15.23,7,1616,128163,887,254,101,21,43,31,238,518,145,497,0,1,0,2,13,1,0,4,8,26,1,0
NA1_5420471747,15.23,3,1712,141472,92,17,55,202,800,887,91,142,21,902,0,1,1,4,24,1,0,3,8,26,1,0
NA1_5420472080,15.23,8,1458,83109,36,200,90,202,26,98,80,777,22,37,0,0,0,2,19,0,1,3,9,37,1,0
NA1_5420472451,15.23,6,1832,77360,24,516,55,202,555,777,517,84,81,432,0,1,1,3,41,1,0,2,8,42,1,0
NA1_5420472659,15.23,7,1417,75436,39,5,7,800,235,27,121,134,21,432,0,1,2,7,27,0,0,1,0,10,0,1
NA1_5420472876,15.23,7,1803,82053,92,266,134,222,111,114,14,112,96,902,0,1,0,2,17,1,0,4,6,34,1,0
NA1_5420473710,15.23,6,1779,123714,120,91,10,202,555,41,799,34,22,25,0,0,1,1,22,0,1,3,11,45,1,0
NA1_5420473795,15.23,4,1449,100414,10,233,901,42,99,904,516,126,22,147,0,0,3,4,31,0,1,0,2,16,0,1
NA1_5420474188,15.23,8,1894,103663,92,59,133,360,117,62,91,112,51,99,1,1,2,8,32,0,0,1,2,25,0,1
NA1_5420474198,15.23,7,2160,88145,8,121,39,901,40,58,799,134,42,412,1,0,1,8,37,0,1,4,5,46,0,1
NA1_5420474778,15.23,3,2398,145306,6,80,800,51,497,420,11,711,81,902,1,0,4,10,43,0,1,1,4,33,0,1
NA1_5420474832,15.23,8,2178,85315,150,54,518,429,201,68,234,90,21,89,1,1,4,9,43,0,0,2,1,34,0,1
NA1_5420474834,15.23,5,2424,117010,58,141,777,81,101,904,238,14,800,16,2,0,3,9,44,0,1,3,7,48,0,1
NA1_5420475637,15.23,7,1110,75768,90,421,131,21,267,31,233,800,51,902,0,1,2,4,25,0,0,0,0,2,0,1
NA1_5420476116,15.23,6,1707,87831,904,876,517,236,555,86,77,90,22,350,1,1,3,11,51,0,0,0,1,22,0,1
NA1_5420476298,15.23,6,2166,75370,92,141,163,145,12,2,60,517,202,78,0,0,4,9,48,1,1,1,9,34,0,1
NA1_5420476552,15.23,8,1571,104958,85,102,246,202,53,36,92,103,22,143,0,1,4,6,47,0,0,0,3,24,0,1
NA1_5420476854,15.23,8,1380,87190,133,120,61,119,412,266,234,131,235,432,0,1,2,0,11,0,0,1,5,30,1,0
NA1_5420477053,15.23,5,2164,87152,31,234,45,901,412,34,36,268,110,902,0,1,4,12,44,1,0,1,2,28,0,1
NA1_5420477219,15.23,8,1244,81985,777,92,112,202,555,24,31,2,42,267,0,0,1,1,24,0,1,2,6,31,1,0
NA1_5420477483,15.23,8,1779,79486,897,427,7,222,37,39,126,134,202,63,1,0,2,2,29,0,1,2,9,32,1,0
NA1_5420477722,15.23,3,1833,83158,75,131,61,51,12,110,121,711,15,267,1,1,3,10,39,0,0,2,3,25,0,1
NA1_5420478705,15.23,5,1592,128479,516,107,134,51,99,11,19,517,145,412,1,0,0,5,23,0,1,4,7,40,1,0
NA1_5420479156,15.23,8,1601,97128,114,56,143,221,141,86,62,893,498,518,0,0,0,2,18,0,1,3,5,30,1,0
NA1_5420479837,15.23,8,2337,87424,48,14,67,221,117,516,63,3,51,201,2,0,2,11,46,1,1,3,2,41,0,1
NA1_5420481221,15.23,4,1890,75352,83,141,42,81,161,266,19,163,96,35,1,0,2,11,27,0,1,3,3,22,0,1
NA1_5420481381,15.23,4,1726,81145,72,19,133,51,143,82,233,5,360,161,0,0,0,1,26,1,1,3,10,39,1,0
NA1_5420481796,15.23,7,1686,80776,516,36,887,21,412,421,120,893,67,902,1,0,1,8,22,0,1,3,7,26,0,1
NA1_5420482117,15.23,6,2350,86033,10,92,45,21,53,799,200,38,498,60,1,0,5,8,41,1,1,1,9,24,0,1
NA1_5420482723,15.23,5,1692,141013,777,126,8,523,111,54,121,268,29,44,1,1,2,11,35,0,0,1,3,31,0,1
NA1_5420482757,15.23,8,1747,75547,54,107,112,221,16,78,141,238,800,12,1,1,3,11,33,0,0,1,3,20,0,1
NA1_5420482916,15.23,6,2215,76336,516,80,38,203,40,54,246,7,222,16,0,1,2,4,32,2,0,3,9,38,1,0
NA1_5420483130,15.23,4,1063,85138,98,427,517,74,80,122,154,3,21,161,0,0,1,0,8,0,1,1,2,13,1,0
NA1_5420483947,15.23,6,1630,80548,427,76,8,145,432,154,203,44,29,518,0,0,2,0,32,1,1,2,11,43,1,0
NA1_5420484149,15.23,8,1778,75100,5,516,90,429,111,110,56,22,800,16,0,0,2,4,23,1,1,2,10,67,1,0
NA1_5420484860,15.23,1,1722,119903,79,32,134,51,235,101,233,893,81,147,0,1,0,3,27,1,0,4,4,44,1,0
NA1_5420485426,15.23,7,1987,126943,887,238,133,202,16,897,64,105,27,350,1,0,2,4,39,0,1,2,10,40,1,0
NA1_5420486055,15.23,7,1157,141669,164,121,157,103,412,420,91,517,15,432,0,1,2,3,23,0,0,0,1,3,0,1
NA1_5420486251,15.23,5,3224,80587,102,17,136,67,80,75,141,910,29,497,2,1,5,11,49,1,0,3,10,48,0,1
NA1_5420486929,15.23,1,1559,86399,84,113,112,901,25,420,131,45,429,350,0,1,0,1,19,0,0,3,7,34,1,0
NA1_5420487364,15.23,7,2040,106143,58,104,7,901,267,875,78,112,21,223,0,0,4,11,45,0,1,1,4,32,0,1
NA1_5420488048,15.23,7,1069,78482,904,98,517,202,147,122,107,246,161,80,0,0,2,3,20,0,1,0,1,7,0,1
NA1_5420488567,15.23,4,1967,91622,86,36,99,236,50,74,78,103,51,235,1,1,3,11,39,0,0,2,4,34,0,1
NA1_5420488848,15.23,2,2075,139678,141,17,45,222,888,22,86,517,29,350,1,1,3,7,23,0,0,2,8,41,1,0
NA1_5420488954,15.23,3,1795,86840,904,245,157,67,526,27,80,777,202,412,0,0,1,0,13,1,1,3,11,29,1,0
NA1_5420489525,15.23,4,1108,122536,10,77,61,804,117,86,80,904,30,98,0,0,0,0,14,0,1,2,3,17,1,0
NA1_5420490079,15.23,4,2388,141839,98,799,268,523,57,122,233,112,901,412,1,0,3,7,42,1,1,3,7,44,0,1
NA1_5420490089,15.23,4,1779,81396,27,516,875,901,142,83,80,91,110,89,0,0,1,4,11,1,1,3,9,35,1,0
NA1_5420490098,15.23,3,1705,78871,223,950,711,29,43,904,19,55,498,497,0,0,4,7,41,0,1,0,3,19,0,1
NA1_5420490824,15.23,7,2173,92740,69,517,777,202,161,86,234,4,21,89,2,0,1,6,27,0,1,4,10,38,1,0
NA1_5420491115,15.23,7,933,78460,240,238,154,236,526,266,234,13,202,267,0,0,1,4,23,0,0,0,0,5,0,1
NA1_5420491148,15.23,8,1766,81504,68,32,163,119,888,8,62,238,143,12,0,0,1,3,18,1,1,3,8,35,1,0
NA1_5420491240,15.23,6,1364,127423,77,76,126,901,99,86,266,800,360,888,0,1,0,2,12,0,0,3,5,28,1,0
NA1_5420491495,15.23,8,921,80034,799,266,61,145,201,240,121,25,76,50,0,0,0,0,8,0,0,2,4,22,1,0
NA1_5420492372,15.23,4,1472,129052,86,25,103,51,902,35,111,711,67,45,0,1,3,11,31,0,0,0,0,12,0,1
NA1_5420494437,15.23,7,1327,79097,98,35,103,236,902,875,131,157,115,37,0,1,0,0,21,0,0,3,10,29,1,0
NA1_5420495433,15.23,8,1377,97742,22,31,4,21,117,114,517,157,800,267,0,0,0,0,10,0,1,3,8,17,1,0
NA1_5420495463,15.23,7,1779,77442,164,56,7,81,99,58,141,103,429,29,0,0,0,1,44,0,1,4,13,71,1,0
NA1_5420496059,15.23,3,1782,81033,429,121,1,42,555,31,238,103,202,43,1,1,5,5,27,0,0,0,2,14,0,1
NA1_5420496543,15.23,7,1765,87418,240,64,61,804,16,897,36,800,202,235,0,1,2,2,25,0,0,1,10,39,1,0
NA1_5420496567,15.23,7,1765,78587,106,517,90,222,89,887,266,8,777,201,1,1,0,4,27,0,0,4,7,46,1,0
NA1_5420496579,15.23,7,1573,120384,68,107,136,119,235,58,28,8,360,555,1,1,3,9,33,0,0,0,3,23,0,1
NA1_5420496935,15.23,5,1299,79119,904,799,10,22,432,67,75,136,203,235,0,0,2,0,18,0,1,0,4,30,1,0
NA1_5420497258,15.23,4,1721,80805,36,203,103,202,99,122,23,238,222,25,0,0,0,1,14,1,1,4,10,29,1,0
NA1_5420497523,15.23,7,1891,91948,799,266,711,15,43,58,62,142,498,267,0,0,0,4,25,1,1,4,8,33,1,0
NA1_5420497832,15.23,6,1418,96131,799,64,79,901,350,122,80,105,22,111,0,0,0,5,31,0,1,2,2,18,0,1
NA1_5420498157,15.23,8,1773,83108,86,64,517,901,53,904,5,105,236,16,1,1,2,9,43,0,0,2,4,22,0,1
NA1_5420498567,15.23,7,1776,75435,266,120,268,29,267,164,427,245,18,497,0,1,1,3,17,1,0,4,9,30,1,0
NA1_5420498746,15.23,1,1449,79933,106,36,7,804,99,24,141,39,18,63,0,0,0,2,14,0,1,3,6,31,1,0
NA1_5420499662,15.23,8,1037,79888,104,120,55,804,43,875,36,518,51,25,0,0,2,4,27,0,0,1,0,12,0,1
NA1_5420499857,15.23,5,1964,87062,2,234,245,22,43,904,104,61,202,53,0,1,3,6,27,1,0,2,9,42,1,0
NA1_5420499961,15.23,5,2258,110355,777,246,166,901,201,114,11,103,21,37,1,1,4,8,32,0,0,1,10,47,1,0
NA1_5420500783,15.23,4,1942,148032,19,876,55,804,43,75,102,134,222,902,0,1,1,5,24,1,0,4,10,32,1,0
NA1_5420500876,15.23,6,1711,75127,5,11,22,800,267,8,107,112,804,117,1,1,2,10,43,0,0,2,1,14,0,1
NA1_5420500912,15.23,8,1705,81525,58,238,800,222,147,24,30,80,523,111,0,1,3,8,40,0,0,0,2,26,0,1
NA1_5420501066,15.23,7,2407,75491,420,25,238,202,101,799,79,777,21,37,0,1,3,7,40,1,0,3,8,37,1,0
NA1_5420501318,15.23,7,1774,133939,10,121,55,21,37,39,104,34,15,902,1,1,2,6,26,0,0,2,4,17,0,1
NA1_5420501582,15.23,7,1439,82052,904,107,142,523,78,39,17,55,498,16,0,0,0,2,18,0,1,4,1,23,1,0
NA1_5420501636,15.23,6,2019,77359,8,517,61,157,777,54,5,3,22,147,0,0,1,3,28,2,1,3,11,58,1,0
NA1_5420502273,15.23,4,1699,83277,164,113,31,81,25,114,24,45,63,800,0,0,2,4,21,1,1,2,9,38,1,0
NA1_5420502732,15.23,5,1566,76351,86,107,69,202,80,897,104,101,236,267,0,0,1,3,16,0,1,2,10,44,1,0
NA1_5420503593,15.23,6,1470,85101,516,9,901,29,161,164,143,90,523,267,0,1,4,7,31,0,0,0,2,18,0,1
NA1_5420503719,15.23,6,1405,123713,887,904,34,81,37,897,11,90,22,12,0,1,3,7,38,0,0,0,0,9,0,1
NA1_5420503836,15.23,8,1759,104957,17,266,3,235,53,114,131,166,202,412,0,0,0,2,26,1,1,4,10,34,1,0
NA1_5420504134,15.23,7,1926,115068,68,104,8,22,800,41,72,112,45,350,0,1,2,3,15,1,0,2,11,38,1,0
NA1_5420505752,15.23,8,1586,76436,98,104,136,901,89,114,421,127,145,497,0,0,1,3,16,1,1,3,11,36,1,0
NA1_5420505779,15.23,4,1996,85137,10,14,157,29,147,122,154,777,222,78,0,0,2,10,40,1,1,3,6,33,0,1
NA1_5420507139,15.23,4,1448,106119,6,64,69,51,22,14,56,950,21,44,0,0,3,7,37,0,1,0,2,9,0,1
NA1_5420507433,15.23,8,1734,81984,799,234,105,21,43,58,92,84,202,267,0,1,1,5,25,1,0,3,8,31,1,0
NA1_5420509330,15.23,8,967,80033,799,266,134,498,53,240,121,99,51,267,0,0,0,0,13,0,0,2,4,19,1,0
NA1_5420509403,15.23,0,1012,110671,54,5,7,145,555,904,122,950,429,37,0,0,0,0,13,0,1,2,5,24,1,0
NA1_5420509490,15.23,7,1825,88144,54,799,134,221,497,86,120,38,42,235,0,1,1,3,30,0,0,4,11,33,1,0
NA1_5420509553,15.23,6,1806,101794,875,141,103,29,89,68,266,45,523,26,0,0,0,2,20,1,1,4,7,35,1,0
NA1_5420510041,15.23,7,1819,76891,150,516,910,21,143,86,30,901,18,111,1,1,0,8,35,0,0,4,2,37,0,1
NA1_5420510926,15.23,3,1049,83157,516,59,55,18,44,6,11,103,804,40,0,1,2,4,25,0,0,0,0,8,0,1
NA1_5420511447,15.23,5,1927,79461,19,203,1,202,50,122,48,800,110,518,1,1,4,7,50,0,0,1,2,30,0,1
NA1_5420511471,15.23,8,1861,82298,68,23,39,15,25,223,120,45,901,267,0,1,2,9,31,1,0,2,1,25,0,1
NA1_5420512246,15.23,6,1397,80547,86,234,245,222,16,10,64,517,51,101,0,0,0,0,8,0,1,3,9,28,1,0
NA1_5420512307,15.23,7,1494,85480,24,131,517,67,117,54,904,17,523,235,0,1,2,11,32,0,0,2,2,9,0,1
NA1_5420512382,15.23,8,2010,92540,517,126,157,147,143,75,131,91,69,432,0,1,1,3,35,1,0,4,12,51,1,0
NA1_5420512971,15.23,4,1306,122535,23,76,45,804,432,875,131,777,145,235,0,1,0,1,11,0,0,2,7,21,1,0
NA1_5420513120,15.23,8,1403,103662,904,11,103,523,412,875,234,238,222,902,0,1,4,11,32,0,0,0,1,16,0,1
NA1_5420513709,15.23,7,1502,141668,897,59,360,145,267,106,517,91,236,201,0,0,0,2,15,0,1,4,10,30,1,0
NA1_5420513927,15.23,5,2320,141012,85,35,136,67,99,904,48,8,81,111,1,1,3,11,55,1,0,2,4,39,0,1
NA1_5420514128,15.23,7,1093,101226,24,64,517,222,43,8,234,4,236,267,0,0,0,1,4,0,1,2,4,14,1,0
NA1_5420515195,15.23,7,1823,81175,799,126,105,145,80,82,136,238,15,35,1,1,1,5,30,0,0,4,8,36,1,0
NA1_5420515872,15.23,4,2227,81144,904,141,163,901,12,82,54,3,22,223,1,0,0,9,32,1,1,4,4,37,0,1
NA1_5420516486,15.23,3,2236,78870,111,200,131,235,60,711,233,223,29,516,1,0,5,8,42,0,1,0,5,29,0,1
NA1_5420517278,15.23,5,1631,79118,86,20,13,18,147,904,64,238,202,555,0,1,2,11,27,0,0,2,1,26,0,1
NA1_5420517471,15.23,8,1621,81581,875,36,134,21,201,13,121,517,15,37,0,1,2,4,18,0,0,2,6,25,1,0
NA1_5420518610,15.23,7,2290,87582,50,126,166,804,432,3,54,157,22,25,1,0,3,4,47,1,1,3,9,54,1,0
NA1_5420519383,15.23,8,2194,81503,79,9,55,21,111,266,238,84,110,89,2,0,1,6,36,0,1,4,10,27,0,1
NA1_5420519404,15.23,6,1668,98355,887,54,777,901,16,58,200,38,18,267,0,0,0,3,13,1,1,4,10,41,1,0
NA1_5420519617,15.23,7,1802,78459,114,121,166,145,3,23,60,7,18,432,1,1,2,11,38,0,0,2,3,29,0,1
NA1_5420519765,15.23,3,1157,144083,887,48,8,145,412,777,32,103,21,89,0,0,0,0,7,0,1,2,3,21,1,0
NA1_5420519907,15.23,7,1772,128162,904,131,518,222,40,58,102,8,221,117,1,1,4,10,40,0,0,1,3,22,0,1
NA1_5420520401,15.23,8,1918,97741,420,121,61,81,43,19,80,134,222,40,0,1,4,9,37,1,0,0,1,36,0,1
NA1_5420520574,15.23,4,2205,75351,157,62,154,202,43,122,56,800,51,40,0,0,2,4,31,1,1,4,8,42,1,0
NA1_5420521290,15.23,3,1792,86839,75,876,63,51,22,27,80,166,18,147,1,1,3,11,48,0,0,1,3,32,0,1
NA1_5420521820,15.23,5,1632,87151,54,126,90,51,267,83,56,69,21,22,0,0,0,3,16,0,1,4,8,23,1,0
NA1_5420522250,15.23,8,1868,79887,799,904,893,110,555,54,106,103,18,35,1,1,3,13,56,0,0,0,1,41,0,1
NA1_5420522306,15.23,8,1867,79166,30,20,777,202,63,516,104,84,222,267,0,1,1,3,15,1,0,4,8,34,1,0
NA1_5420522566,15.23,4,1784,80804,36,23,90,222,902,92,121,105,22,800,0,1,2,6,16,1,0,2,4,30,1,0
NA1_5420522625,15.23,7,1758,79096,904,234,238,115,235,240,517,142,901,902,1,1,1,11,45,0,0,2,2,29,0,1
NA1_5420522689,15.23,3,1742,81032,31,106,103,202,43,24,141,83,81,902,0,0,0,2,19,0,1,4,11,31,1,0
NA1_5420522908,15.23,1,1886,79932,106,200,45,21,63,17,120,131,22,25,0,1,0,4,23,0,0,4,11,45,1,0
NA1_5420524072,15.23,8,1795,80410,887,91,517,236,902,875,427,34,22,147,1,1,3,9,35,0,0,1,2,16,0,1
NA1_5420524295,15.23,4,1932,141838,133,30,800,222,412,31,141,142,145,555,1,1,4,9,63,0,0,0,3,44,0,1
NA1_5420525280,15.23,7,971,82051,904,60,112,901,267,54,75,29,21,245,0,0,1,2,16,0,0,1,0,5,0,1
NA1_5420525638,15.23,8,1656,97559,517,60,777,360,526,23,91,157,67,44,1,0,1,7,33,0,1,3,6,30,0,1
NA1_5420526283,15.23,7,1741,77441,75,141,800,904,517,17,78,10,222,16,1,1,4,11,49,0,0,0,0,26,0,1
NA1_5420526753,15.23,7,1316,126942,114,18,61,67,350,54,64,518,800,78,0,0,0,1,12,0,1,3,9,34,1,0
NA1_5420527030,15.23,8,1081,81524,266,54,893,18,43,36,245,142,67,412,0,0,3,5,27,0,0,0,1,12,0,1
NA1_5420527069,15.23,8,2081,87417,78,245,221,22,555,31,107,34,222,43,2,1,3,11,47,0,0,2,5,25,0,1
NA1_5420527208,15.23,4,1732,127106,904,233,8,202,101,67,141,147,901,267,0,1,2,4,31,0,0,1,4,34,1,0
NA1_5420527730,15.23,5,2665,87061,2,876,112,18,99,54,30,84,119,111,2,1,2,10,57,0,0,3,9,60,0,1
NA1_5420528006,15.23,8,1209,98273,14,5,96,18,412,904,203,84,800,147,0,0,0,0,15,0,1,3,5,32,1,0
NA1_5420528763,15.23,8,1501,75099,54,121,90,67,201,62,107,136,222,12,0,1,2,2,19,0,0,2,8,29,1,0
NA1_5420528984,15.23,8,1758,83107,6,35,893,81,518,54,163,90,145,111,1,1,1,7,35,0,0,3,3,29,0,1
NA1_5420529613,15.23,5,2248,77600,23,20,268,67,267,427,245,157,222,143,0,1,1,8,28,2,0,4,10,49,1,0
NA1_5420529659,15.23,6,1662,75126,10,104,142,51,432,36,136,99,21,37,0,0,0,3,20,1,1,4,7,39,1,0
NA1_5420529923,15.23,8,1841,97127,10,54,34,81,40,6,238,103,523,37,1,1,3,9,31,0,0,1,2,21,0,1
